        Species       N(cm^-2)     error        radius(AU) det lim    nul
3 
det     H2            1.99E+26   0.00E+00       3701.6      1    0     0      
det     H2            1.99E+26   0.00E+00       3701.6      1    0     0
det     CO            1.77E+19   0.00E+00       3701.6      1    0     0
