13CO 0.92675056926 245.21480557 4.4688558052e+18 7.2393465785 0.32737595414 0.04418082265000001 51.68137421 1.4326933055499999e+18 0.48004948215000054 0.04357298174999999
C18O 0.99999999999 58.132306414 3.1208206638e+17 5.8202526476 -0.018481815218 0.07555861545999998 33.8639781615 8.871783681e+16 0.28042385724999974 0.0035349337479999993
